ts,elapsed_s,index,util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026-08-31 19:01:29,61657,0,99,7368,24576,53,247.63
2026-08-31 19:01:34,61662,0,100,7368,24576,53,246.22
2026-08-31 19:01:40,61668,0,100,7368,24576,53,247.03
2026-08-31 19:01:45,61673,0,100,7368,24576,53,248.49
2026-08-31 19:01:50,61678,0,100,7368,24576,53,249.51
2026-08-31 19:01:55,61683,0,100,7368,24576,53,248.58
2026-08-31 19:02:00,61688,0,100,7368,24576,53,247.67
2026-08-31 19:02:05,61693,0,100,7368,24576,53,246.83
2026-08-31 19:02:10,61698,0,100,7368,24576,53,247.21
2026-08-31 19:02:15,61703,0,100,7368,24576,53,248.81
2026-08-31 19:02:20,61708,0,100,7368,24576,53,249.38
2026-08-31 19:02:25,61713,0,100,7368,24576,53,249.28
2026-08-31 19:02:30,61718,0,100,7368,24576,53,248.27
2026-08-31 19:02:36,61724,0,99,7368,24576,53,247.13
2026-08-31 19:02:41,61729,0,100,7368,24576,53,246.78
2026-08-31 19:02:46,61734,0,100,7368,24576,53,248.06
2026-08-31 19:02:51,61739,0,100,7368,24576,53,249.19
2026-08-31 19:02:56,61744,0,100,7368,24576,53,249.31
2026-08-31 19:03:01,61749,0,100,7368,24576,53,248.36
2026-08-31 19:03:06,61754,0,100,7368,24576,53,246.81
2026-08-31 19:03:11,61759,0,100,7368,24576,54,246.64
2026-08-31 19:03:16,61764,0,100,7368,24576,53,248.01
2026-08-31 19:03:21,61769,0,100,7368,24576,54,249.39
2026-08-31 19:03:26,61774,0,100,7368,24576,53,249.18
2026-08-31 19:03:31,61779,0,100,7368,24576,53,248.36
2026-08-31 19:03:36,61784,0,99,7368,24576,53,247.07
2026-08-31 19:03:41,61789,0,100,7368,24576,53,246.86
2026-08-31 19:03:47,61795,0,100,7368,24576,53,248.21
2026-08-31 19:03:52,61800,0,100,7368,24576,53,249.05
2026-08-31 19:03:57,61805,0,100,7368,24576,53,248.69
2026-08-31 19:04:02,61810,0,100,7368,24576,53,248.22
2026-08-31 19:04:07,61815,0,100,7368,24576,53,246.65
2026-08-31 19:04:12,61820,0,100,7368,24576,53,246.75
2026-08-31 19:04:17,61825,0,100,7368,24576,53,248.81
2026-08-31 19:04:22,61830,0,100,7368,24576,53,249.80
2026-08-31 19:04:27,61835,0,100,7368,24576,53,249.18
2026-08-31 19:04:32,61840,0,100,7368,24576,53,247.76
2026-08-31 19:04:37,61845,0,100,7368,24576,53,246.43
2026-08-31 19:04:42,61850,0,100,7368,24576,53,247.18
2026-08-31 19:04:47,61855,0,100,7368,24576,53,249.24
2026-08-31 19:04:52,61860,0,100,7368,24576,53,249.12
2026-08-31 19:04:57,61865,0,100,7368,24576,53,248.58
2026-08-31 19:05:03,61871,0,99,7368,24576,53,247.15
2026-08-31 19:05:08,61876,0,100,7368,24576,53,246.63
2026-08-31 19:05:13,61881,0,100,7368,24576,53,247.19
2026-08-31 19:05:18,61886,0,100,7368,24576,53,248.62
2026-08-31 19:05:23,61891,0,100,7368,24576,53,249.65
2026-08-31 19:05:28,61896,0,100,7368,24576,53,248.76
2026-08-31 19:05:33,61901,0,100,7368,24576,53,247.05
2026-08-31 19:05:38,61906,0,100,7368,24576,53,246.55
2026-08-31 19:05:43,61911,0,100,7368,24576,53,247.44
2026-08-31 19:05:48,61916,0,100,7368,24576,53,249.54
2026-08-31 19:05:53,61921,0,100,7368,24576,53,249.35
2026-08-31 19:05:58,61926,0,100,7368,24576,53,229.75
2026-08-31 19:06:03,61931,0,100,7368,24576,53,249.58
2026-08-31 19:06:08,61936,0,100,7368,24576,53,246.60
2026-08-31 19:06:13,61941,0,100,7368,24576,53,244.46
2026-08-31 19:06:19,61947,0,100,7368,24576,53,247.85
2026-08-31 19:06:24,61952,0,100,7368,24576,53,248.34
2026-08-31 19:06:29,61957,0,100,7368,24576,53,245.21
2026-08-31 19:06:34,61962,0,100,7368,24576,53,246.82
2026-08-31 19:06:39,61967,0,100,7368,24576,53,249.48
2026-08-31 19:06:44,61972,0,100,7368,24576,53,246.79
2026-08-31 19:06:49,61977,0,100,7368,24576,53,244.50
2026-08-31 19:06:54,61982,0,100,7368,24576,53,247.40
2026-08-31 19:06:59,61987,0,100,7368,24576,53,248.54
2026-08-31 19:07:04,61992,0,99,7368,24576,53,245.71
2026-08-31 19:07:09,61997,0,100,7368,24576,53,245.92
2026-08-31 19:07:14,62002,0,100,7368,24576,53,248.77
2026-08-31 19:07:19,62007,0,100,7368,24576,53,246.85
2026-08-31 19:07:24,62012,0,100,7368,24576,53,244.07
2026-08-31 19:07:29,62017,0,100,7368,24576,53,247.30
2026-08-31 19:07:35,62023,0,100,7368,24576,53,248.95
2026-08-31 19:07:40,62028,0,100,7368,24576,53,246.30
2026-08-31 19:07:45,62033,0,100,7368,24576,53,246.04
2026-08-31 19:07:50,62038,0,100,7368,24576,53,248.62
2026-08-31 19:07:55,62043,0,100,7368,24576,53,247.33
2026-08-31 19:08:00,62048,0,100,7368,24576,53,244.74
2026-08-31 19:08:05,62053,0,100,7368,24576,53,247.04
2026-08-31 19:08:10,62058,0,100,7368,24576,53,249.50
2026-08-31 19:08:15,62063,0,100,7368,24576,53,246.58
2026-08-31 19:08:20,62068,0,100,7368,24576,53,244.71
2026-08-31 19:08:25,62073,0,100,7368,24576,53,248.14
2026-08-31 19:08:30,62078,0,100,7368,24576,53,247.92
2026-08-31 19:08:35,62083,0,99,7368,24576,53,245.31
2026-08-31 19:08:40,62088,0,100,7368,24576,53,246.82
2026-08-31 19:08:45,62093,0,100,7368,24576,53,249.73
2026-08-31 19:08:51,62099,0,100,7368,24576,53,246.67
2026-08-31 19:08:56,62104,0,100,7368,24576,53,244.73
2026-08-31 19:09:01,62109,0,100,7368,24576,53,247.56
2026-08-31 19:09:06,62114,0,100,7368,24576,53,248.43
2026-08-31 19:09:11,62119,0,100,7368,24576,53,245.80
2026-08-31 19:09:16,62124,0,100,7368,24576,53,246.52
2026-08-31 19:09:21,62129,0,100,7368,24576,53,246.40
2026-08-31 19:09:26,62134,0,100,7368,24576,53,248.59
2026-08-31 19:09:31,62139,0,100,7368,24576,53,249.58
2026-08-31 19:09:36,62144,0,100,7368,24576,53,249.12
2026-08-31 19:09:41,62149,0,100,7368,24576,53,248.12
2026-08-31 19:09:46,62154,0,99,7368,24576,53,246.64
2026-08-31 19:09:51,62159,0,100,7368,24576,53,246.80
2026-08-31 19:09:56,62164,0,100,7368,24576,53,248.38
2026-08-31 19:10:02,62170,0,100,7368,24576,53,249.11
2026-08-31 19:10:07,62175,0,100,7368,24576,53,248.63
2026-08-31 19:10:12,62180,0,100,7368,24576,53,248.07
2026-08-31 19:10:17,62185,0,100,7368,24576,53,246.19
2026-08-31 19:10:22,62190,0,100,7368,24576,53,247.02
2026-08-31 19:10:27,62195,0,100,7368,24576,53,248.88
2026-08-31 19:10:32,62200,0,100,7368,24576,53,249.71
2026-08-31 19:10:37,62205,0,100,7368,24576,53,248.61
2026-08-31 19:10:42,62210,0,100,7368,24576,53,247.54
2026-08-31 19:10:47,62215,0,100,7368,24576,53,246.28
2026-08-31 19:10:52,62220,0,100,7368,24576,53,247.74
2026-08-31 19:10:57,62225,0,100,7368,24576,53,249.53
2026-08-31 19:11:02,62230,0,100,7368,24576,53,249.35
2026-08-31 19:11:07,62235,0,100,7368,24576,53,248.37
2026-08-31 19:11:12,62240,0,99,7368,24576,53,247.10
2026-08-31 19:11:18,62246,0,100,7368,24576,53,246.67
2026-08-31 19:11:23,62251,0,100,7368,24576,53,247.42
2026-08-31 19:11:28,62256,0,100,7368,24576,53,249.37
2026-08-31 19:11:33,62261,0,100,7368,24576,53,249.65
2026-08-31 19:11:38,62266,0,100,7368,24576,53,248.83
2026-08-31 19:11:43,62271,0,99,7368,24576,53,246.88
2026-08-31 19:11:48,62276,0,100,7368,24576,53,247.08
2026-08-31 19:11:53,62281,0,100,7368,24576,53,248.22
2026-08-31 19:11:58,62286,0,100,7368,24576,53,248.99
2026-08-31 19:12:03,62291,0,100,7368,24576,53,249.25
2026-08-31 19:12:08,62296,0,100,7368,24576,53,248.28
2026-08-31 19:12:13,62301,0,99,7368,24576,53,246.56
2026-08-31 19:12:18,62306,0,100,7368,24576,53,246.48
2026-08-31 19:12:23,62311,0,100,7368,24576,53,248.19
2026-08-31 19:12:28,62316,0,100,7368,24576,53,249.54
2026-08-31 19:12:34,62322,0,100,7368,24576,53,248.88
2026-08-31 19:12:39,62327,0,100,7368,24576,53,248.33
2026-08-31 19:12:44,62332,0,99,7368,24576,53,246.59
2026-08-31 19:12:49,62337,0,100,7368,24576,53,247.05
2026-08-31 19:12:54,62342,0,100,7368,24576,53,248.63
2026-08-31 19:12:59,62347,0,100,7368,24576,53,249.64
2026-08-31 19:13:04,62352,0,100,7368,24576,53,248.78
2026-08-31 19:13:09,62357,0,100,7368,24576,53,247.94
2026-08-31 19:13:14,62362,0,100,7368,24576,53,246.14
2026-08-31 19:13:19,62367,0,100,7368,24576,53,247.37
2026-08-31 19:13:24,62372,0,100,7368,24576,53,248.68
2026-08-31 19:13:29,62377,0,100,7368,24576,53,249.59
2026-08-31 19:13:34,62382,0,100,7368,24576,53,248.71
2026-08-31 19:13:39,62387,0,100,7368,24576,53,247.59
2026-08-31 19:13:45,62393,0,100,7368,24576,53,246.54
2026-08-31 19:13:50,62398,0,100,7368,24576,53,247.26
2026-08-31 19:13:55,62403,0,100,7368,24576,53,249.44
2026-08-31 19:14:00,62408,0,100,7368,24576,53,249.57
2026-08-31 19:14:05,62413,0,100,7368,24576,53,248.47
2026-08-31 19:14:10,62418,0,100,7368,24576,53,247.15
2026-08-31 19:14:15,62423,0,100,7368,24576,53,246.83
2026-08-31 19:14:20,62428,0,100,7368,24576,53,247.34
2026-08-31 19:14:25,62433,0,100,7368,24576,53,249.26
2026-08-31 19:14:30,62438,0,100,7368,24576,53,249.35
2026-08-31 19:14:35,62443,0,100,7368,24576,53,248.04
2026-08-31 19:14:40,62448,0,99,7368,24576,53,246.56
2026-08-31 19:14:45,62453,0,100,7368,24576,53,246.61
2026-08-31 19:14:50,62458,0,100,7368,24576,53,247.94
2026-08-31 19:14:55,62463,0,100,7368,24576,53,249.08
2026-08-31 19:15:00,62468,0,100,7368,24576,53,248.99
2026-08-31 19:15:06,62474,0,100,7368,24576,53,248.15
2026-08-31 19:15:11,62479,0,99,7368,24576,53,246.17
2026-08-31 19:15:16,62484,0,100,7368,24576,53,246.67
2026-08-31 19:15:21,62489,0,100,7368,24576,53,248.21
2026-08-31 19:15:26,62494,0,100,7368,24576,53,249.68
2026-08-31 19:15:31,62499,0,100,7368,24576,53,249.11
2026-08-31 19:15:36,62504,0,100,7368,24576,53,248.27
2026-08-31 19:15:41,62509,0,100,7368,24576,53,246.13
2026-08-31 19:15:46,62514,0,100,7368,24576,53,247.02
2026-08-31 19:15:51,62519,0,100,7368,24576,53,248.66
2026-08-31 19:15:56,62524,0,100,7368,24576,53,249.44
2026-08-31 19:16:01,62529,0,100,7368,24576,53,248.77
2026-08-31 19:16:06,62534,0,100,7368,24576,53,247.92
2026-08-31 19:16:11,62539,0,100,7368,24576,53,246.27
2026-08-31 19:16:17,62545,0,100,7368,24576,53,247.10
2026-08-31 19:16:22,62550,0,100,7368,24576,53,248.92
2026-08-31 19:16:27,62555,0,100,7368,24576,53,249.73
2026-08-31 19:16:32,62560,0,100,7368,24576,53,248.59
2026-08-31 19:16:37,62565,0,100,7368,24576,53,247.58
2026-08-31 19:16:42,62570,0,100,7368,24576,53,247.09
2026-08-31 19:16:47,62575,0,100,7368,24576,53,248.07
2026-08-31 19:16:52,62580,0,100,7368,24576,53,249.66
2026-08-31 19:16:57,62585,0,100,7368,24576,53,249.40
2026-08-31 19:17:02,62590,0,100,7368,24576,53,248.34
2026-08-31 19:17:07,62595,0,99,7368,24576,53,247.17
2026-08-31 19:17:12,62600,0,100,7368,24576,53,246.77
2026-08-31 19:17:17,62605,0,100,7368,24576,53,248.02
2026-08-31 19:17:22,62610,0,100,7368,24576,53,249.34
2026-08-31 19:17:27,62615,0,100,7368,24576,54,249.54
2026-08-31 19:17:32,62620,0,100,7368,24576,53,247.72
2026-08-31 19:17:38,62626,0,99,7368,24576,53,246.88
2026-08-31 19:17:43,62631,0,100,7368,24576,54,246.71
2026-08-31 19:17:48,62636,0,100,7368,24576,53,248.46
2026-08-31 19:17:53,62641,0,100,7368,24576,54,249.38
2026-08-31 19:17:58,62646,0,100,7368,24576,54,249.28
2026-08-31 19:18:03,62651,0,100,7368,24576,54,248.20
2026-08-31 19:18:08,62656,0,99,7368,24576,54,246.37
2026-08-31 19:18:13,62661,0,100,7368,24576,54,247.20
2026-08-31 19:18:18,62666,0,100,7368,24576,54,248.65
2026-08-31 19:18:23,62671,0,100,7368,24576,54,249.66
2026-08-31 19:18:28,62676,0,100,7368,24576,54,248.71
2026-08-31 19:18:33,62681,0,99,7368,24576,54,247.42
2026-08-31 19:18:38,62686,0,100,7368,24576,53,246.70
2026-08-31 19:18:43,62691,0,100,7368,24576,54,247.69
2026-08-31 19:18:48,62696,0,100,7368,24576,54,249.72
2026-08-31 19:18:53,62701,0,100,7368,24576,54,249.62
2026-08-31 19:18:59,62707,0,100,7368,24576,54,248.61
2026-08-31 19:19:04,62712,0,99,7368,24576,54,247.11
2026-08-31 19:19:09,62717,0,100,7368,24576,54,246.66
2026-08-31 19:19:14,62722,0,100,7368,24576,54,248.15
2026-08-31 19:19:19,62727,0,100,7368,24576,54,249.44
2026-08-31 19:19:24,62732,0,100,7368,24576,54,249.72
2026-08-31 19:19:29,62737,0,100,7368,24576,54,248.47
2026-08-31 19:19:34,62742,0,100,7368,24576,54,247.16
2026-08-31 19:19:39,62747,0,100,7368,24576,54,247.05
2026-08-31 19:19:44,62752,0,100,7368,24576,54,248.25
2026-08-31 19:19:49,62757,0,100,7368,24576,54,249.29
2026-08-31 19:19:54,62762,0,100,7368,24576,54,249.37
2026-08-31 19:19:59,62767,0,100,7368,24576,54,248.39
2026-08-31 19:20:04,62772,0,100,7368,24576,54,246.90
2026-08-31 19:20:09,62777,0,100,7368,24576,54,246.89
2026-08-31 19:20:15,62783,0,100,7368,24576,54,248.38
2026-08-31 19:20:20,62788,0,100,7368,24576,54,249.64
2026-08-31 19:20:25,62793,0,100,7368,24576,54,249.34
2026-08-31 19:20:30,62798,0,100,7368,24576,54,248.33
2026-08-31 19:20:35,62803,0,100,7368,24576,54,246.44
2026-08-31 19:20:40,62808,0,100,7368,24576,54,247.32
2026-08-31 19:20:45,62813,0,100,7368,24576,54,248.75
2026-08-31 19:20:50,62818,0,100,7368,24576,54,249.68
2026-08-31 19:20:55,62823,0,100,7368,24576,54,249.17
2026-08-31 19:21:00,62828,0,100,7368,24576,54,248.30
2026-08-31 19:21:05,62833,0,99,7368,24576,53,246.61
2026-08-31 19:21:10,62838,0,100,7368,24576,54,247.42
2026-08-31 19:21:15,62843,0,100,7368,24576,54,248.97
2026-08-31 19:21:20,62848,0,100,7368,24576,54,249.68
2026-08-31 19:21:26,62854,0,100,7368,24576,54,248.99
2026-08-31 19:21:31,62859,0,99,7368,24576,54,247.71
2026-08-31 19:21:36,62864,0,100,7368,24576,53,246.48
2026-08-31 19:21:41,62869,0,100,7368,24576,54,247.20
2026-08-31 19:21:46,62874,0,100,7368,24576,54,248.53
2026-08-31 19:21:51,62879,0,100,7368,24576,54,249.09
2026-08-31 19:21:56,62884,0,100,7368,24576,54,248.89
2026-08-31 19:22:01,62889,0,100,7368,24576,54,247.50
2026-08-31 19:22:06,62894,0,100,7368,24576,53,246.34
2026-08-31 19:22:11,62899,0,100,7368,24576,54,247.38
2026-08-31 19:22:16,62904,0,100,7368,24576,54,249.15
2026-08-31 19:22:21,62909,0,100,7368,24576,54,249.71
2026-08-31 19:22:26,62914,0,100,7368,24576,54,249.20
2026-08-31 19:22:31,62919,0,100,7368,24576,54,247.48
2026-08-31 19:22:37,62925,0,100,7368,24576,53,246.73
2026-08-31 19:22:42,62930,0,100,7368,24576,53,247.25
2026-08-31 19:22:47,62935,0,100,7368,24576,53,248.80
2026-08-31 19:22:52,62940,0,100,7368,24576,54,249.65
2026-08-31 19:22:57,62945,0,100,7368,24576,54,248.96
2026-08-31 19:23:02,62950,0,99,7368,24576,54,247.24
2026-08-31 19:23:07,62955,0,100,7368,24576,53,246.70
2026-08-31 19:23:12,62960,0,100,7368,24576,54,247.47
2026-08-31 19:23:17,62965,0,100,7368,24576,53,249.50
2026-08-31 19:23:22,62970,0,100,7368,24576,53,249.76
2026-08-31 19:23:27,62975,0,100,7368,24576,54,248.65
2026-08-31 19:23:32,62980,0,100,7368,24576,54,247.38
2026-08-31 19:23:37,62985,0,100,7368,24576,53,246.93
2026-08-31 19:23:42,62990,0,100,7368,24576,54,248.11
2026-08-31 19:23:48,62996,0,100,7368,24576,54,249.62
2026-08-31 19:23:53,63001,0,100,7368,24576,54,249.71
2026-08-31 19:23:58,63006,0,100,7368,24576,54,248.50
2026-08-31 19:24:03,63011,0,99,7368,24576,53,247.00
2026-08-31 19:24:08,63016,0,100,7368,24576,54,246.98
2026-08-31 19:24:13,63021,0,100,7368,24576,54,247.20
2026-08-31 19:24:18,63026,0,100,7368,24576,54,249.02
2026-08-31 19:24:23,63031,0,100,7368,24576,54,249.41
2026-08-31 19:24:28,63036,0,100,7368,24576,54,248.52
2026-08-31 19:24:33,63041,0,99,7368,24576,54,247.33
2026-08-31 19:24:38,63046,0,100,7368,24576,54,246.75
2026-08-31 19:24:43,63051,0,100,7368,24576,54,248.16
2026-08-31 19:24:48,63056,0,100,7368,24576,54,249.65
2026-08-31 19:24:53,63061,0,100,7368,24576,54,249.24
2026-08-31 19:24:58,63066,0,100,7368,24576,54,248.41
2026-08-31 19:25:04,63072,0,99,7368,24576,53,246.99
2026-08-31 19:25:09,63077,0,100,7368,24576,53,247.12
2026-08-31 19:25:14,63082,0,100,7368,24576,53,248.64
2026-08-31 19:25:19,63087,0,100,7368,24576,54,248.99
2026-08-31 19:25:24,63092,0,100,7368,24576,54,249.18
2026-08-31 19:25:29,63097,0,100,7368,24576,54,248.00
2026-08-31 19:25:34,63102,0,99,7368,24576,54,246.16
2026-08-31 19:25:39,63107,0,100,7368,24576,53,246.81
2026-08-31 19:25:44,63112,0,100,7368,24576,54,248.50
2026-08-31 19:25:49,63117,0,100,7368,24576,53,249.47
2026-08-31 19:25:54,63122,0,100,7368,24576,54,249.10
2026-08-31 19:25:59,63127,0,100,7368,24576,53,248.10
2026-08-31 19:26:04,63132,0,100,7368,24576,53,246.46
2026-08-31 19:26:09,63137,0,100,7368,24576,54,247.13
2026-08-31 19:26:15,63143,0,100,7368,24576,53,248.76
2026-08-31 19:26:20,63148,0,100,7368,24576,53,249.73
2026-08-31 19:26:25,63153,0,100,7368,24576,54,248.88
2026-08-31 19:26:30,63158,0,100,7368,24576,54,247.41
2026-08-31 19:26:35,63163,0,100,7368,24576,53,246.99
2026-08-31 19:26:40,63168,0,100,7368,24576,53,247.40
2026-08-31 19:26:45,63173,0,100,7368,24576,53,248.91
2026-08-31 19:26:50,63178,0,100,7368,24576,53,249.41
2026-08-31 19:26:55,63183,0,100,7368,24576,53,248.52
2026-08-31 19:27:00,63188,0,100,7368,24576,53,247.12
2026-08-31 19:27:05,63193,0,100,7368,24576,53,246.34
2026-08-31 19:27:10,63198,0,100,7368,24576,54,247.72
2026-08-31 19:27:15,63203,0,100,7368,24576,53,249.35
2026-08-31 19:27:20,63208,0,100,7368,24576,54,249.48
2026-08-31 19:27:26,63214,0,100,7368,24576,53,248.70
2026-08-31 19:27:31,63219,0,100,7368,24576,53,247.14
2026-08-31 19:27:36,63224,0,100,7368,24576,53,247.05
2026-08-31 19:27:41,63229,0,100,7368,24576,53,248.36
2026-08-31 19:27:46,63234,0,100,7368,24576,53,249.23
2026-08-31 19:27:51,63239,0,100,7368,24576,53,249.30
2026-08-31 19:27:56,63244,0,100,7368,24576,53,248.62
2026-08-31 19:28:01,63249,0,100,7368,24576,53,246.96
2026-08-31 19:28:06,63254,0,100,7368,24576,53,246.96
2026-08-31 19:28:11,63259,0,100,7368,24576,53,248.40
2026-08-31 19:28:16,63264,0,100,7368,24576,53,249.73
2026-08-31 19:28:21,63269,0,100,7368,24576,54,249.56
2026-08-31 19:28:26,63274,0,100,7368,24576,54,248.36
2026-08-31 19:28:31,63279,0,100,7368,24576,53,246.40
2026-08-31 19:28:36,63284,0,100,7368,24576,53,247.10
2026-08-31 19:28:42,63290,0,100,7368,24576,53,248.57
2026-08-31 19:28:47,63295,0,100,7368,24576,53,249.86
2026-08-31 19:28:52,63300,0,100,7368,24576,53,249.29
2026-08-31 19:28:57,63305,0,100,7368,24576,53,248.79
2026-08-31 19:29:02,63310,0,100,7368,24576,54,246.51
2026-08-31 19:29:07,63315,0,100,7368,24576,54,247.18
2026-08-31 19:29:12,63320,0,100,7368,24576,54,248.72
2026-08-31 19:29:17,63325,0,100,7368,24576,54,249.51
2026-08-31 19:29:22,63330,0,100,7368,24576,54,248.96
2026-08-31 19:29:27,63335,0,99,7368,24576,54,247.94
2026-08-31 19:29:32,63340,0,100,7368,24576,53,247.01
2026-08-31 19:29:37,63345,0,100,7368,24576,53,247.39
2026-08-31 19:29:42,63350,0,100,7368,24576,53,249.26
2026-08-31 19:29:47,63355,0,100,7368,24576,54,249.59
2026-08-31 19:29:52,63360,0,100,7368,24576,54,248.36
2026-08-31 19:29:57,63365,0,100,7368,24576,53,247.47
2026-08-31 19:30:03,63371,0,100,7368,24576,53,246.93
2026-08-31 19:30:08,63376,0,100,7368,24576,54,247.83
2026-08-31 19:30:13,63381,0,100,7368,24576,53,249.39
2026-08-31 19:30:18,63386,0,100,7368,24576,53,249.15
2026-08-31 19:30:23,63391,0,100,7368,24576,54,248.00
2026-08-31 19:30:28,63396,0,99,7368,24576,53,246.83
2026-08-31 19:30:33,63401,0,100,7368,24576,54,246.63
2026-08-31 19:30:38,63406,0,100,7368,24576,54,247.33
2026-08-31 19:30:43,63411,0,100,7368,24576,54,248.87
2026-08-31 19:30:48,63416,0,100,7368,24576,54,249.18
2026-08-31 19:30:53,63421,0,100,7368,24576,54,247.98
2026-08-31 19:30:58,63426,0,100,7368,24576,54,247.18
2026-08-31 19:31:03,63431,0,100,7368,24576,53,246.47
2026-08-31 19:31:08,63436,0,100,7368,24576,53,247.93
2026-08-31 19:31:14,63442,0,100,7368,24576,54,249.12
2026-08-31 19:31:19,63447,0,100,7368,24576,53,248.79
2026-08-31 19:31:24,63452,0,100,7368,24576,53,247.98
2026-08-31 19:31:29,63457,0,99,7368,24576,54,246.70
2026-08-31 19:31:34,63462,0,100,7368,24576,54,246.61
2026-08-31 19:31:39,63467,0,100,7368,24576,54,247.90
2026-08-31 19:31:44,63472,0,100,7368,24576,54,249.65
2026-08-31 19:31:49,63477,0,100,7368,24576,54,248.58
2026-08-31 19:31:54,63482,0,100,7368,24576,54,247.82
2026-08-31 19:31:59,63487,0,100,7368,24576,54,246.22
2026-08-31 19:32:04,63492,0,100,7368,24576,53,246.95
2026-08-31 19:32:09,63497,0,100,7368,24576,54,248.42
2026-08-31 19:32:14,63502,0,100,7368,24576,54,249.45
2026-08-31 19:32:19,63507,0,100,7368,24576,54,249.07
2026-08-31 19:32:24,63512,0,100,7368,24576,54,247.55
2026-08-31 19:32:30,63518,0,100,7368,24576,54,245.97
2026-08-31 19:32:35,63523,0,100,7368,24576,54,247.01
2026-08-31 19:32:40,63528,0,100,7368,24576,54,248.35
2026-08-31 19:32:45,63533,0,100,7368,24576,54,249.14
2026-08-31 19:32:50,63538,0,100,7368,24576,54,248.65
2026-08-31 19:32:55,63543,0,100,7368,24576,54,247.05
2026-08-31 19:33:00,63548,0,100,7368,24576,53,246.66
2026-08-31 19:33:05,63553,0,100,7368,24576,54,247.26
2026-08-31 19:33:10,63558,0,100,7368,24576,54,249.50
2026-08-31 19:33:15,63563,0,100,7368,24576,54,249.54
2026-08-31 19:33:20,63568,0,100,7368,24576,54,248.57
2026-08-31 19:33:25,63573,0,99,7368,24576,54,247.57
2026-08-31 19:33:30,63578,0,100,7368,24576,53,246.78
2026-08-31 19:33:35,63583,0,100,7368,24576,54,247.67
2026-08-31 19:33:41,63589,0,100,7368,24576,54,249.32
2026-08-31 19:33:46,63594,0,100,7368,24576,54,249.26
2026-08-31 19:33:51,63599,0,100,7368,24576,54,248.56
2026-08-31 19:33:56,63604,0,99,7368,24576,54,247.31
2026-08-31 19:34:01,63609,0,100,7368,24576,54,246.69
2026-08-31 19:34:06,63614,0,100,7368,24576,54,247.96
2026-08-31 19:34:11,63619,0,100,7368,24576,54,249.13
2026-08-31 19:34:16,63624,0,100,7368,24576,54,249.01
2026-08-31 19:34:21,63629,0,100,7368,24576,54,248.12
2026-08-31 19:34:26,63634,0,99,7368,24576,54,246.96
2026-08-31 19:34:31,63639,0,100,7368,24576,54,246.79
2026-08-31 19:34:36,63644,0,100,7368,24576,54,248.03
2026-08-31 19:34:41,63649,0,100,7368,24576,54,249.46
2026-08-31 19:34:46,63654,0,100,7368,24576,54,249.17
2026-08-31 19:34:51,63659,0,100,7368,24576,54,248.28
2026-08-31 19:34:57,63665,0,100,7368,24576,54,246.16
2026-08-31 19:35:02,63670,0,100,7368,24576,54,246.91
2026-08-31 19:35:07,63675,0,100,7368,24576,54,248.19
2026-08-31 19:35:12,63680,0,100,7368,24576,54,249.12
2026-08-31 19:35:17,63685,0,100,7368,24576,54,248.57
2026-08-31 19:35:22,63690,0,100,7368,24576,54,248.12
2026-08-31 19:35:27,63695,0,100,7368,24576,54,246.34
2026-08-31 19:35:32,63700,0,100,7368,24576,54,247.03
2026-08-31 19:35:37,63705,0,100,7368,24576,54,248.54
2026-08-31 19:35:42,63710,0,100,7368,24576,54,249.26
2026-08-31 19:35:47,63715,0,100,7368,24576,54,248.73
2026-08-31 19:35:52,63720,0,99,7368,24576,54,247.87
2026-08-31 19:35:57,63725,0,100,7368,24576,53,246.40
2026-08-31 19:36:02,63730,0,100,7368,24576,54,247.46
2026-08-31 19:36:08,63735,0,100,7368,24576,54,249.33
2026-08-31 19:36:13,63741,0,100,7368,24576,54,249.81
2026-08-31 19:36:18,63746,0,100,7368,24576,54,248.57
2026-08-31 19:36:23,63751,0,100,7368,24576,54,247.46
2026-08-31 19:36:28,63756,0,100,7368,24576,54,246.68
2026-08-31 19:36:33,63761,0,100,7368,24576,54,248.02
2026-08-31 19:36:38,63766,0,100,7368,24576,54,249.55
2026-08-31 19:36:43,63771,0,100,7368,24576,54,249.49
2026-08-31 19:36:48,63776,0,100,7368,24576,54,248.73
2026-08-31 19:36:53,63781,0,99,7368,24576,54,246.96
2026-08-31 19:36:58,63786,0,100,7368,24576,54,247.10
2026-08-31 19:37:03,63791,0,100,7368,24576,54,247.88
2026-08-31 19:37:08,63796,0,100,7368,24576,54,249.45
2026-08-31 19:37:13,63801,0,100,7368,24576,54,249.45
2026-08-31 19:37:18,63806,0,100,7368,24576,54,248.57
2026-08-31 19:37:24,63812,0,100,7368,24576,54,247.29
2026-08-31 19:37:29,63817,0,100,7368,24576,54,246.71
2026-08-31 19:37:34,63822,0,100,7368,24576,54,248.21
2026-08-31 19:37:39,63827,0,100,7368,24576,54,249.45
2026-08-31 19:37:44,63832,0,100,7368,24576,54,249.11
2026-08-31 19:37:49,63837,0,100,7368,24576,54,248.26
2026-08-31 19:37:54,63842,0,100,7368,24576,54,246.91
2026-08-31 19:37:59,63847,0,100,7368,24576,54,246.49
2026-08-31 19:38:04,63852,0,100,7368,24576,54,248.29
2026-08-31 19:38:09,63857,0,100,7368,24576,54,249.14
2026-08-31 19:38:14,63862,0,100,7368,24576,54,248.76
